confidence, f1_score, recall, precision
0.9995386004447937, 0.003412375082697865, 0.001709103592605511, 1.0
0.9995326399803162, 0.0034818941504178268, 0.0017439832577607255, 1.0
0.999531090259552, 0.003551408377145643, 0.00177886292291594, 1.0
0.9995295405387878, 0.0036209177633869513, 0.0018137425880711546, 1.0
0.9995290637016296, 0.003690422309647321, 0.001848622253226369, 1.0
0.9995279312133789, 0.0037599220164322516, 0.0018835019183815836, 1.0
0.9995208382606506, 0.0038294168842471716, 0.0019183815835367981, 1.0
0.9995167851448059, 0.003898906913597438, 0.0019532612486920127, 1.0
0.9995164275169373, 0.0039683921049883395, 0.0019881409138472273, 1.0
0.9995161890983582, 0.00403787245892509, 0.0020230205790024414, 1.0
0.9995153546333313, 0.004107347975912841, 0.002057900244157656, 1.0
0.9995138049125671, 0.004176818656456666, 0.0020927799093128706, 1.0
0.9995130896568298, 0.004246284501061571, 0.002127659574468085, 1.0
0.9995115399360657, 0.004315745510232494, 0.0021625392396232997, 1.0
0.9995067715644836, 0.0043852016844742985, 0.0021974189047785143, 1.0
0.9995052218437195, 0.00445465302429178, 0.0022322985699337284, 1.0
0.9995035529136658, 0.004524099530189664, 0.002267178235088943, 1.0
0.9994999766349792, 0.004593541202672606, 0.0023020579002441576, 1.0
0.999498724937439, 0.004662978042245189, 0.002336937565399372, 1.0
0.9994968771934509, 0.004732410049411928, 0.0023718172305545867, 1.0
0.999493420124054, 0.004801837224677269, 0.0024066968957098013, 1.0
0.9994908571243286, 0.0048712595685455815, 0.002441576560865016, 1.0
0.9994887709617615, 0.004940677081521172, 0.00247645622602023, 1.0
0.9994881749153137, 0.005010089764108273, 0.0025113358911754446, 1.0
0.9994876980781555, 0.005079497616811049, 0.002546215556330659, 1.0
0.9994844794273376, 0.0051489006401335925, 0.0025810952214858737, 1.0
0.9994820356369019, 0.005218298834579927, 0.0026159748866410883, 1.0
0.9994747042655945, 0.005287692200654005, 0.002650854551796303, 1.0
0.9994738101959229, 0.005357080738859708, 0.0026857342169515175, 1.0
0.9994737505912781, 0.005426464449700848, 0.0027206138821067316, 1.0
0.9994702339172363, 0.005495843333681171, 0.002755493547261946, 1.0
0.9994699358940125, 0.005565217391304347, 0.0027903732124171608, 1.0
0.9994699358940125, 0.005634586623073981, 0.0028252528775723753, 1.0
0.9994675517082214, 0.005703951029493601, 0.00286013254272759, 1.0
0.9994648694992065, 0.0057733106110666715, 0.0028950122078828045, 1.0
0.999464750289917, 0.0058426653682965846, 0.0029298918730380186, 1.0
0.999464213848114, 0.005912015301686662, 0.002964771538193233, 1.0
0.9994631409645081, 0.005981360411740157, 0.0029996512033484478, 1.0
0.9994615316390991, 0.006050700698960253, 0.0030345308685036623, 1.0
0.9994546175003052, 0.006120036163850059, 0.003069410533658877, 1.0
0.999451756477356, 0.006189366806912619, 0.0031042901988140915, 1.0
0.9994508028030396, 0.0062586926286509045, 0.003139169863969306, 1.0
0.9994425773620605, 0.006328013629567817, 0.00317404952912452, 1.0
0.9994373321533203, 0.00639732981016619, 0.0032089291942797348, 1.0
0.9994347095489502, 0.0064666411709487885, 0.0032438088594349494, 1.0
0.9994293451309204, 0.006535947712418301, 0.003278688524590164, 1.0
0.9994293451309204, 0.006605249435077351, 0.0033135681897453785, 1.0
0.9994215965270996, 0.006674546339428492, 0.003348447854900593, 1.0
0.999421238899231, 0.006743838425974207, 0.0033833275200558077, 1.0
0.9994188547134399, 0.006813125695216906, 0.003418207185211022, 1.0
0.9994169473648071, 0.0068824081476589385, 0.0034530868503662364, 1.0
0.9994144439697266, 0.006951685783802572, 0.003487966515521451, 1.0
0.9994136691093445, 0.007020958604150012, 0.0035228461806766655, 1.0
0.9994121789932251, 0.007090226609203392, 0.00355772584583188, 1.0
0.9994120001792908, 0.007159489799464775, 0.0035926055109870947, 1.0
0.9994117021560669, 0.007228748175436157, 0.0036274851761423092, 1.0
0.999403178691864, 0.007298001737619461, 0.0036623648412975234, 1.0
0.9994016289710999, 0.007367250486516542, 0.003697244506452738, 1.0
0.999400794506073, 0.007436494422629183, 0.0037321241716079525, 1.0
0.9994000792503357, 0.007505733546459101, 0.003767003836763167, 1.0
0.999399721622467, 0.007574967858507939, 0.0038018835019183817, 1.0
0.9993966221809387, 0.007644197359277277, 0.0038367631670735963, 1.0
0.999391496181488, 0.0077134220492686145, 0.0038716428322288104, 1.0
0.9993873238563538, 0.0077826419289833935, 0.003906522497384025, 1.0
0.9993844628334045, 0.007851856998922976, 0.00394140216253924, 1.0
0.9993813633918762, 0.007921067259588662, 0.0039762818276944546, 1.0
0.9993792772293091, 0.007990272711481674, 0.004011161492849668, 1.0
0.9993723034858704, 0.008059473355103175, 0.004046041158004883, 1.0
0.9993698000907898, 0.00812866919095425, 0.004080920823160097, 1.0
0.9993641972541809, 0.008197860219535918, 0.004115800488315312, 1.0
0.9993605017662048, 0.008267046441349126, 0.0041506801534705266, 1.0
0.9993579387664795, 0.008336227856894755, 0.004185559818625741, 1.0
0.9993573427200317, 0.008405404466673613, 0.004220439483780956, 1.0
0.9993540644645691, 0.008474576271186442, 0.00425531914893617, 1.0
0.9993455410003662, 0.008543743270933908, 0.004290198814091385, 1.0
0.999345064163208, 0.008612905466416616, 0.004325078479246599, 1.0
0.9993430376052856, 0.008682062858135093, 0.004359958144401814, 1.0
0.9993415474891663, 0.008751215446589805, 0.004394837809557029, 1.0
0.9993410110473633, 0.00882036323228114, 0.004429717474712243, 1.0
0.99933922290802, 0.008889506215709424, 0.004464597139867457, 1.0
0.9993374943733215, 0.008958644397374909, 0.0044994768050226714, 1.0
0.9993339776992798, 0.009027777777777777, 0.004534356470177886, 1.0
0.9993315935134888, 0.009096906357418146, 0.004569236135333101, 1.0
0.9993306398391724, 0.009166030136796056, 0.004604115800488315, 1.0
0.9993298053741455, 0.009235149116411484, 0.00463899546564353, 1.0
0.9993292093276978, 0.009304263296764339, 0.004673875130798744, 1.0
0.9993249773979187, 0.009373372678354454, 0.004708754795953959, 1.0
0.9993177652359009, 0.009442477261681594, 0.0047436344611091735, 1.0
0.9993168711662292, 0.009511577047245461, 0.004778514126264388, 1.0
0.9993155002593994, 0.009580672035545681, 0.004813393791419603, 1.0
0.9993149042129517, 0.009649762227081814, 0.004848273456574817, 1.0
0.9993119239807129, 0.00971884762235335, 0.004883153121730032, 1.0
0.9993094205856323, 0.009787928221859707, 0.004918032786885246, 1.0
0.9993078708648682, 0.009857004026100236, 0.00495291245204046, 1.0
0.9992883205413818, 0.009926075035574218, 0.004987792117195675, 1.0
0.9992778897285461, 0.009995141250780869, 0.005022671782350889, 1.0
0.999277651309967, 0.010064202672219328, 0.005057551447506104, 1.0
0.999275267124176, 0.010133259300388674, 0.005092431112661318, 1.0
0.9992741346359253, 0.010202311135787904, 0.005127310777816533, 1.0
0.9992730021476746, 0.010271358178915956, 0.0051621904429717475, 1.0
0.9992722272872925, 0.010340400430271696, 0.005197070108126962, 1.0
0.9992683529853821, 0.010409437890353921, 0.005231949773282177, 1.0
0.9992620944976807, 0.010478470559661357, 0.005266829438437391, 1.0
0.9992546439170837, 0.010547498438692666, 0.005301709103592606, 1.0
0.9992507100105286, 0.010616521527946433, 0.00533658876874782, 1.0
0.9992488622665405, 0.010685539827921179, 0.005371468433903035, 1.0
0.9992480278015137, 0.01075455333911535, 0.005406348099058249, 1.0
0.9992469549179077, 0.010823562062027335, 0.005441227764213463, 1.0
0.9992464780807495, 0.010892565997155443, 0.005476107429368678, 1.0
0.9992403984069824, 0.01096156514499792, 0.005510987094523892, 1.0
0.9992372393608093, 0.011030559506052933, 0.005545866759679107, 1.0
0.9992360472679138, 0.011099549080818592, 0.0055807464248343215, 1.0
0.9992355704307556, 0.011168533869792932, 0.005615626089989536, 1.0
0.9992333650588989, 0.011237513873473918, 0.005650505755144751, 1.0
0.9992314577102661, 0.011306489092359448, 0.005685385420299965, 1.0
0.9992287755012512, 0.011375459526947355, 0.00572026508545518, 1.0
0.9992244243621826, 0.011444425177735392, 0.005755144750610394, 1.0
0.9992177486419678, 0.011513386045221253, 0.005790024415765609, 1.0
0.999214768409729, 0.011582342129902556, 0.0058249040809208235, 1.0
0.9992130398750305, 0.011651293432276855, 0.005859783746076037, 1.0
0.999211311340332, 0.011720239952841636, 0.005894663411231252, 1.0
0.9992083311080933, 0.011789181692094313, 0.005929543076386466, 1.0
0.9992068409919739, 0.011858118650532228, 0.005964422741541681, 1.0
0.9992027878761292, 0.011927050828652658, 0.0059993024066968955, 1.0
0.9991942048072815, 0.011995978226952813, 0.00603418207185211, 1.0
0.9991936683654785, 0.012064900845929828, 0.006069061737007325, 1.0
0.9991924166679382, 0.012133818686080775, 0.006103941402162539, 1.0
0.9991904497146606, 0.012202731747902656, 0.006138821067317754, 1.0
0.9991899132728577, 0.012271640031892399, 0.006173700732472968, 1.0
0.9991872906684875, 0.012340543538546868, 0.006208580397628183, 1.0
0.9991863369941711, 0.012409442268362856, 0.0062434600627833976, 1.0
0.999183177947998, 0.012478336221837088, 0.006278339727938612, 1.0
0.9991803169250488, 0.012547225399466223, 0.006313219393093827, 1.0
0.9991801381111145, 0.012616109801746846, 0.00634809905824904, 1.0
0.9991798996925354, 0.012684989429175475, 0.006382978723404255, 1.0
0.9991781711578369, 0.012753864282248562, 0.0064178583885594696, 1.0
0.9991757869720459, 0.012822734361462484, 0.006452738053714684, 1.0
0.9991750717163086, 0.012891599667313555, 0.006487617718869899, 1.0
0.9991750121116638, 0.01296046020029802, 0.006522497384025113, 1.0
0.9991734027862549, 0.013029315960912053, 0.006557377049180328, 1.0
0.9991720914840698, 0.013098166949651756, 0.0065922567143355424, 1.0
0.9991632699966431, 0.013167013167013167, 0.006627136379490757, 1.0
0.9991573095321655, 0.013235854613492255, 0.006662016044645972, 1.0
0.9991494417190552, 0.01330469128958492, 0.006696895709801186, 1.0
0.9991440773010254, 0.013373523195786993, 0.006731775374956401, 1.0
0.999142050743103, 0.013442350332594237, 0.006766655040111615, 1.0
0.9991411566734314, 0.013511172700502339, 0.006801534705266829, 1.0
0.9991408586502075, 0.013579990300006927, 0.006836414370422044, 1.0
0.9991372227668762, 0.01364880313160356, 0.006871294035577258, 1.0
0.9991353750228882, 0.013717611195787722, 0.006906173700732473, 1.0
0.999113142490387, 0.013786414493054832, 0.006941053365887687, 1.0
0.9991108775138855, 0.013855213023900243, 0.006975933031042902, 1.0
0.999104380607605, 0.013924006788819231, 0.0070108126961981165, 1.0
0.9990955591201782, 0.01399279578830701, 0.007045692361353331, 1.0
0.9990841746330261, 0.014061580022858726, 0.007080572026508546, 1.0
0.9990839958190918, 0.014130359492969452, 0.00711545169166376, 1.0
0.9990817308425903, 0.014199134199134197, 0.007150331356818975, 1.0
0.9990733861923218, 0.014267904141847903, 0.007185211021974189, 1.0
0.9990692734718323, 0.014336669321605431, 0.007220090687129404, 1.0
0.9990667104721069, 0.014405429738901587, 0.0072549703522846185, 1.0
0.9990649819374084, 0.014474185394231101, 0.007289850017439832, 1.0
0.9990596175193787, 0.01454293628808864, 0.007324729682595047, 1.0
0.9990593791007996, 0.014611682420968804, 0.007359609347750261, 1.0
0.9990566372871399, 0.01468042379336611, 0.007394489012905476, 1.0
0.9990542531013489, 0.014749160405775024, 0.0074293686780606905, 1.0
0.9990537762641907, 0.014817892258689931, 0.007464248343215905, 1.0
0.9990532994270325, 0.014886619352605157, 0.00749912800837112, 1.0
0.999049961566925, 0.014955341688014955, 0.007534007673526334, 1.0
0.9990401864051819, 0.01502405926541351, 0.007568887338681549, 1.0
0.9990323781967163, 0.015092772085294933, 0.007603767003836763, 1.0
0.9990202188491821, 0.015161480148153278, 0.007638646668991978, 1.0
0.9990193843841553, 0.01523018345448252, 0.0076735263341471925, 1.0
0.9990154504776001, 0.015298882004776575, 0.007708405999302407, 1.0
0.999015212059021, 0.01536757579952928, 0.007743285664457621, 1.0
0.9990142583847046, 0.015436264839234418, 0.007778165329612835, 1.0
0.9990118145942688, 0.015504949124385688, 0.00781304499476805, 1.0
0.9990077018737793, 0.015573628655476726, 0.007847924659923265, 1.0
0.9990057945251465, 0.01564230343300111, 0.00788280432507848, 1.0
0.9989998936653137, 0.01571097345745233, 0.007917683990233694, 1.0
0.9989925622940063, 0.01577963872932383, 0.007952563655388909, 1.0
0.9989922642707825, 0.015848299249108966, 0.007987443320544123, 1.0
0.9989891648292542, 0.01591695501730104, 0.008022322985699337, 1.0
0.9989588856697083, 0.015985606034393276, 0.008057202650854552, 1.0
0.9989531636238098, 0.01605425230087883, 0.008092082316009766, 1.0
0.9989481568336487, 0.016122893817250804, 0.008126961981164981, 1.0
0.9989443421363831, 0.01619153058400221, 0.008161841646320195, 1.0
0.998940646648407, 0.016260162601626018, 0.00819672131147541, 1.0
0.9989401698112488, 0.016328789870615097, 0.008231600976630624, 1.0
0.9989349246025085, 0.016397412391462276, 0.00826648064178584, 1.0
0.9989332556724548, 0.016466030164660302, 0.008301360306941053, 1.0
0.9989321231842041, 0.01653464319070186, 0.008336239972096269, 1.0
0.998930037021637, 0.016603251470079555, 0.008371119637251482, 1.0
0.9989201426506042, 0.01667185500328595, 0.008405999302406698, 1.0
0.9989074468612671, 0.016740453790813504, 0.008440878967561911, 1.0
0.9989014267921448, 0.016809047833154636, 0.008475758632717125, 1.0
0.9988995790481567, 0.016877637130801686, 0.00851063829787234, 1.0
0.9988749623298645, 0.016946221684246927, 0.008545517963027554, 1.0
0.9988663792610168, 0.01701480149398257, 0.00858039762818277, 1.0
0.9988656640052795, 0.017083376560500744, 0.008615277293337983, 1.0
0.9988624453544617, 0.01715194688429352, 0.008650156958493199, 1.0
0.9988604784011841, 0.017220512465852898, 0.008685036623648413, 1.0
0.9988530874252319, 0.017289073305670817, 0.008719916288803628, 1.0
0.9988482594490051, 0.01735762940423913, 0.008754795953958842, 1.0
0.9988424777984619, 0.017426180762049652, 0.008789675619114057, 1.0
0.998833179473877, 0.017494727379594097, 0.008824555284269271, 1.0
0.9988257884979248, 0.01756326925736413, 0.008859434949424486, 1.0
0.9988234043121338, 0.01763180639585134, 0.0088943146145797, 1.0
0.9988159537315369, 0.017700338795547256, 0.008929194279734914, 1.0
0.9988152384757996, 0.01776886645694334, 0.00896407394489013, 1.0
0.9988129138946533, 0.01783738938053097, 0.008998953610045343, 1.0
0.998812735080719, 0.017905907566801483, 0.009033833275200558, 1.0
0.9988124370574951, 0.01797442101624611, 0.009068712940355772, 1.0
0.9988123774528503, 0.018042929729356054, 0.009103592605510987, 1.0
0.9988062977790833, 0.018111433706622423, 0.009138472270666201, 1.0
0.9988001585006714, 0.018179932948536273, 0.009173351935821417, 1.0
0.9987983703613281, 0.01824842745558858, 0.00920823160097663, 1.0
0.9987948536872864, 0.018316917228270262, 0.009243111266131846, 1.0
0.9987937211990356, 0.01838540226707216, 0.00927799093128706, 1.0
0.9987826347351074, 0.018453882572485057, 0.009312870596442275, 1.0
0.9987809062004089, 0.018522358144999654, 0.009347750261597489, 1.0
0.998773992061615, 0.0185908289851066, 0.009382629926752702, 1.0
0.9987722635269165, 0.018659295093296474, 0.009417509591907918, 1.0
0.9987658858299255, 0.018727756470059777, 0.009452389257063131, 1.0
0.9987648129463196, 0.01879621311588695, 0.009487268922218347, 1.0
0.9987540245056152, 0.018864665031268355, 0.00952214858737356, 1.0
0.9987531900405884, 0.018933112216694307, 0.009557028252528776, 1.0
0.9987338185310364, 0.019001554672655033, 0.00959190791768399, 1.0
0.9987318515777588, 0.01906999239964071, 0.009626787582839205, 1.0
0.9987276792526245, 0.019138425398141434, 0.009661667247994419, 1.0
0.9987151622772217, 0.01920685366864723, 0.009696546913149634, 1.0
0.9987148642539978, 0.01927527721164807, 0.009731426578304848, 1.0
0.998706042766571, 0.019343696027633854, 0.009766306243460064, 1.0
0.9987056851387024, 0.0194121101170944, 0.009801185908615277, 1.0
0.998704195022583, 0.01948051948051948, 0.009836065573770493, 1.0
0.9986971616744995, 0.019548924118398786, 0.009870945238925706, 1.0
0.9986964464187622, 0.019617324031221937, 0.00990582490408092, 1.0
0.9986934661865234, 0.019685719219478502, 0.009940704569236136, 1.0
0.9986928105354309, 0.019754109683657962, 0.00997558423439135, 1.0
0.998686671257019, 0.01982249542424975, 0.010010463899546565, 1.0
0.9986866116523743, 0.01989087644174321, 0.010045343564701778, 1.0
0.9986821413040161, 0.019959252736627648, 0.010080223229856994, 1.0
0.9986798167228699, 0.020027624309392266, 0.010115102895012208, 1.0
0.9986789226531982, 0.020095991160526225, 0.010149982560167423, 1.0
0.9986762404441833, 0.02016435329051861, 0.010184862225322637, 1.0
0.9986722469329834, 0.02023271069985844, 0.010219741890477852, 1.0
0.9986721277236938, 0.02030106338903466, 0.010254621555633066, 1.0
0.9986701607704163, 0.020369411358536166, 0.010289501220788281, 1.0
0.9986652135848999, 0.02043775460885176, 0.010324380885943495, 1.0
0.998664379119873, 0.020506093140470187, 0.010359260551098709, 1.0
0.998663604259491, 0.020574426953880145, 0.010394140216253924, 1.0
0.9986511468887329, 0.020642756049570228, 0.010429019881409138, 1.0
0.998648464679718, 0.020711080428028994, 0.010463899546564353, 1.0
0.9986462593078613, 0.020779400089744916, 0.010498779211719567, 1.0
0.9986431002616882, 0.020847715035206407, 0.010533658876874782, 1.0
0.9986372590065002, 0.020916025264901803, 0.010568538542029996, 1.0
0.9986364245414734, 0.02098433077931939, 0.010603418207185212, 1.0
0.9986358284950256, 0.021052631578947368, 0.010638297872340425, 1.0
0.9986339211463928, 0.02112092766427388, 0.01067317753749564, 1.0
0.9986326694488525, 0.021189219035787004, 0.010708057202650854, 1.0
0.9986294507980347, 0.02125750569397474, 0.01074293686780607, 1.0
0.9986290335655212, 0.02132578763932503, 0.010777816532961284, 1.0
0.9986245036125183, 0.02139406487232574, 0.010812696198116497, 1.0
0.9986209869384766, 0.021462337393464682, 0.010847575863271713, 1.0
0.9986181259155273, 0.021530605203229587, 0.010882455528426926, 1.0
0.9986175298690796, 0.021598868302108134, 0.010917335193582142, 1.0
0.9986161589622498, 0.02166712669058791, 0.010952214858737356, 1.0
0.9986139535903931, 0.02173538036915646, 0.010987094523892571, 1.0
0.9986044764518738, 0.021803629338301246, 0.011021974189047785, 1.0
0.9986036419868469, 0.021871873598509676, 0.011056853854203, 1.0
0.9985976219177246, 0.02194011315026908, 0.011091733519358214, 1.0
0.9985901713371277, 0.02200834799406672, 0.01112661318451343, 1.0
0.9985860586166382, 0.02207657813038979, 0.011161492849668643, 1.0
0.9985834956169128, 0.022144803559725434, 0.011196372514823858, 1.0
0.9985826015472412, 0.022213024282560705, 0.011231252179979072, 1.0
0.9985821843147278, 0.022281240299382606, 0.011266131845134286, 1.0
0.9985820651054382, 0.022349451610678073, 0.011301011510289501, 1.0
0.9985808730125427, 0.022417658216933953, 0.011335891175444715, 1.0
0.9985796213150024, 0.022485860118637055, 0.01137077084059993, 1.0
0.9985774159431458, 0.022554057316274096, 0.011405650505755144, 1.0
0.9985736012458801, 0.022622249810331747, 0.01144053017091036, 1.0
0.9985668063163757, 0.022690437601296593, 0.011475409836065573, 1.0
0.9985630512237549, 0.022758620689655177, 0.011510289501220789, 1.0
0.9985612630844116, 0.022826799075893935, 0.011545169166376002, 1.0
0.9985609650611877, 0.022894972760499278, 0.011580048831531218, 1.0
0.9985597729682922, 0.02296314174395752, 0.011614928496686432, 1.0
0.9985588192939758, 0.02303130602675493, 0.011649808161841647, 1.0
0.9985573291778564, 0.02309946560937769, 0.01168468782699686, 1.0
0.9985564351081848, 0.023167620492311938, 0.011719567492152074, 1.0
0.9985516667366028, 0.023235770676043717, 0.01175444715730729, 1.0
0.9985496401786804, 0.023303916161059018, 0.011789326822462504, 1.0
0.9985418319702148, 0.023372056947843774, 0.011824206487617719, 1.0
0.9985388517379761, 0.02344019303688383, 0.011859086152772933, 1.0
0.9985300302505493, 0.02350832442866499, 0.011893965817928148, 1.0
0.9985272288322449, 0.023576451123672966, 0.011928845483083362, 1.0
0.9985257387161255, 0.023644573122393413, 0.011963725148238577, 1.0
0.9985255599021912, 0.02371269042531192, 0.011998604813393791, 1.0
0.9985228180885315, 0.02378080303291401, 0.012033484478549007, 1.0
0.9985206127166748, 0.02384891094568514, 0.01206836414370422, 1.0
0.9985155463218689, 0.023917014164110694, 0.012103243808859436, 1.0
0.9985126256942749, 0.023985112688675998, 0.01213812347401465, 1.0
0.998506486415863, 0.024053206519866296, 0.012173003139169865, 1.0
0.9985029697418213, 0.024121295658166782, 0.012207882804325079, 1.0
0.998502790927887, 0.024189380104062574, 0.012242762469480292, 1.0
0.9984966516494751, 0.02425745985803873, 0.012277642134635508, 1.0
0.9984949827194214, 0.024325534920580226, 0.012312521799790721, 1.0
0.9984948635101318, 0.024393605292171997, 0.012347401464945937, 1.0
0.9984908699989319, 0.02446167097329888, 0.01238228113010115, 1.0
0.9984904527664185, 0.02452973196444567, 0.012417160795256366, 1.0
0.9984844326972961, 0.02459778826609708, 0.01245204046041158, 1.0
0.9984791874885559, 0.024665839878737772, 0.012486920125566795, 1.0
0.998478353023529, 0.024733886802852316, 0.012521799790722009, 1.0
0.9984747767448425, 0.024801929038925252, 0.012556679455877224, 1.0
0.9984715580940247, 0.024869966587441013, 0.012591559121032438, 1.0
0.9984698295593262, 0.02493799944888399, 0.012626438786187653, 1.0
0.9984679818153381, 0.025006027623738505, 0.012661318451342867, 1.0
0.9984616041183472, 0.025074051112488803, 0.01269619811649808, 1.0
0.9984477758407593, 0.02514206991561908, 0.012731077781653296, 1.0
0.9984461665153503, 0.025210084033613446, 0.01276595744680851, 1.0
0.9984446167945862, 0.025278093466955955, 0.012800837111963725, 1.0
0.9984388947486877, 0.025346098216130587, 0.012835716777118939, 1.0
0.998436689376831, 0.025414098281621268, 0.012870596442274155, 1.0
0.9984366297721863, 0.025482093663911843, 0.012905476107429368, 1.0
0.9984330534934998, 0.025550084363486103, 0.012940355772584584, 1.0
0.9984263777732849, 0.02561807038082777, 0.012975235437739797, 1.0
0.9984255433082581, 0.025686051716420483, 0.013010115102895013, 1.0
0.9984219074249268, 0.02575402837074783, 0.013044994768050227, 1.0
0.9984172582626343, 0.025822000344293338, 0.013079874433205442, 1.0
0.9984161853790283, 0.02588996763754045, 0.013114754098360656, 1.0
0.9984148740768433, 0.02595793025097256, 0.01314963376351587, 1.0
0.9984144568443298, 0.026025888185072985, 0.013184513428671085, 1.0
0.9984123706817627, 0.026093841440324967, 0.013219393093826299, 1.0
0.9984120726585388, 0.026161790017211705, 0.013254272758981514, 1.0
0.9984108805656433, 0.026229733916216306, 0.013289152424136728, 1.0
0.9984105229377747, 0.026297673137821834, 0.013324032089291943, 1.0
0.9984042644500732, 0.02636560768251127, 0.013358911754447157, 1.0
0.9984038472175598, 0.02643353755076754, 0.013393791419602372, 1.0
0.9983944296836853, 0.02650146274307348, 0.013428671084757586, 1.0
0.9983931183815002, 0.026569383259911896, 0.013463550749912801, 1.0
0.9983928799629211, 0.026637299101765495, 0.013498430415068015, 1.0
0.9983909726142883, 0.026705210269116937, 0.01353331008022323, 1.0
0.9983842968940735, 0.02677311676244881, 0.013568189745378444, 1.0
0.9983834624290466, 0.026841018582243633, 0.013603069410533658, 1.0
0.9983813166618347, 0.02690891572898386, 0.013637949075688873, 1.0
0.9983809590339661, 0.026976808203151882, 0.013672828740844087, 1.0
0.9983786344528198, 0.027044696005230018, 0.013707708405999303, 1.0
0.9983767867088318, 0.02711257913570052, 0.013742588071154516, 1.0
0.9983766674995422, 0.027180457595045584, 0.013777467736309732, 1.0
0.9983712434768677, 0.027248331383747337, 0.013812347401464945, 1.0
0.9983710050582886, 0.02731620050228782, 0.013847227066620161, 1.0
0.9983680844306946, 0.02738406495114903, 0.013882106731775375, 1.0
0.9983665347099304, 0.027451924730812895, 0.01391698639693059, 1.0
0.9983649849891663, 0.027519779841761263, 0.013951866062085804, 1.0
0.9983635544776917, 0.027587630284475938, 0.01398674572724102, 1.0
0.9983614683151245, 0.027655476059438636, 0.014021625392396233, 1.0
0.9983609914779663, 0.027723317167131018, 0.014056505057551448, 1.0
0.9983606338500977, 0.02779115360803467, 0.014091384722706662, 1.0
0.9983589053153992, 0.027858985382631124, 0.014126264387861876, 1.0
0.998352587223053, 0.02792681249140184, 0.014161144053017091, 1.0
0.9983516931533813, 0.027994634934828212, 0.014196023718172305, 1.0
